id,actual,SVM(100),SVM(100W),SVM(500),SVM(500W),Tree(3),Tree(3W),RandForest,RandForest-Bal
694,False,True,False,False,False,False,False,False,False
695,False,True,False,False,False,False,False,False,False
696,False,False,False,False,False,False,False,False,False
697,False,False,False,False,False,False,False,True,False
698,False,True,False,True,True,False,False,True,True
699,False,True,False,True,True,False,False,True,True
700,False,True,False,False,False,False,False,True,True
701,False,False,False,False,False,False,False,False,False
702,False,False,False,False,False,False,True,True,True
703,False,False,False,False,False,False,False,False,False
704,False,False,False,False,False,False,False,False,False
705,False,True,False,False,True,False,False,True,True
706,False,True,False,False,False,False,False,True,False
707,False,False,False,False,False,False,False,False,False
708,False,False,False,False,False,False,False,False,False
709,False,False,False,False,False,False,False,False,False
710,False,False,False,False,False,False,False,False,False
711,False,True,False,False,False,False,False,True,False
712,False,False,False,False,False,False,False,False,False
713,False,True,False,False,False,False,False,False,False
714,False,True,False,False,False,False,False,False,False
715,False,True,False,False,True,True,True,False,False
716,False,True,False,False,False,True,False,False,False
717,False,False,False,False,False,False,False,True,False
718,False,True,False,False,False,False,False,False,False
719,False,False,False,False,False,False,False,False,False
720,False,True,False,True,True,False,False,False,True
721,False,False,False,False,False,False,False,True,True
722,False,True,False,True,True,False,False,False,False
723,False,True,False,True,True,False,False,False,False
724,False,False,False,False,False,False,False,False,False
725,False,False,False,False,False,True,False,False,False
726,False,False,False,False,False,False,False,False,True
727,False,False,False,False,False,False,False,False,False
728,False,False,False,False,False,False,False,True,True
729,False,False,False,False,False,False,False,True,True
730,False,True,False,False,True,False,False,True,True
731,False,False,False,False,False,False,False,False,False
732,False,True,False,True,True,False,False,True,False
733,False,True,True,True,True,True,True,True,True
734,False,True,True,True,True,True,True,True,True
735,False,True,True,True,True,False,False,False,True
736,False,True,True,True,True,False,False,True,False
737,False,False,False,False,False,False,False,False,True
738,False,False,False,False,False,False,False,False,False
739,False,True,False,False,False,True,False,True,True
740,False,True,False,False,False,True,False,True,True
741,False,False,False,False,False,True,True,False,False
742,False,True,False,False,False,True,False,True,False
743,False,False,False,False,False,False,False,False,False
744,False,True,False,False,False,True,False,False,False
745,False,False,False,False,False,True,False,False,False
746,False,True,False,False,False,True,True,False,False
747,False,False,False,False,False,True,False,False,True
748,False,False,False,False,False,True,False,False,False
749,False,False,False,False,False,True,False,False,False
750,False,True,False,True,True,True,True,True,True
751,False,True,False,False,False,True,False,False,False
752,False,True,False,False,False,False,False,True,False
753,False,False,False,False,False,True,False,False,False
754,False,False,False,False,False,False,False,False,False
755,False,False,False,False,False,False,False,False,False
756,False,False,False,False,False,False,False,False,False
757,False,False,False,False,False,False,False,False,False
758,False,False,False,False,False,False,False,False,False
759,False,False,False,False,False,False,False,True,True
760,False,False,False,False,False,False,False,False,False
761,False,False,False,False,False,True,False,True,True
762,False,True,False,False,False,False,False,False,False
763,False,True,False,False,False,False,False,False,False
764,False,True,False,False,False,True,False,True,False
765,False,False,False,False,False,False,False,True,False
766,False,True,False,False,False,False,False,False,False
767,False,True,False,False,False,False,False,False,False
768,False,True,False,False,False,False,False,False,False
769,False,False,False,False,False,True,True,True,False
770,False,False,False,False,False,False,False,False,True
771,False,False,False,False,False,False,False,False,False
772,False,False,False,False,False,False,False,False,False
773,False,True,False,False,True,False,False,False,False
774,False,True,False,False,True,False,False,False,False
775,False,True,False,False,False,True,False,False,False
776,False,False,False,False,False,True,False,True,True
777,False,False,False,False,False,True,False,False,True
778,False,False,False,False,False,False,False,False,False
779,False,True,False,False,False,False,False,False,False
780,False,False,False,False,False,False,False,False,False
781,False,False,False,False,False,False,False,False,False
782,False,False,False,False,False,False,False,False,False
783,False,False,False,False,False,True,False,True,True
784,False,True,False,False,False,False,False,False,False
785,False,False,False,False,False,False,False,False,True
786,False,False,False,False,False,True,False,False,True
787,False,False,False,False,False,True,False,False,False
788,False,False,False,False,False,True,False,False,False
789,False,True,False,False,False,True,False,False,False
790,False,True,False,False,False,False,False,False,False
791,False,True,False,True,True,True,True,True,True
