id,train_or_test,length,Title,Author,date,lang,date-bucket,length-log,the,and,of,to,in,that,a,is,it,be
57,train,22221,"More work for priests: or An answer to George Giffords pretended defense of read prayers and devised leitourgies comprised in the first part of his book; entitled A short treatise against the Donatists of England: wherein is proved that the serving of God in such away [sic] and manner is a superstitious and vain worship. Written by John Greenwood Christ's faithful martyr: here-unto is added by another man, many other argumers [sic] against stinted service and booke-prayer.; Answer to George Giffords pretended defense of read prayers and devised litourgies","Greenwood, John, d. 1593.",1640,English,1630-1641,10,0.05431798748931191,0.030151658341208764,0.037577066738670624,0.032626794473696055,0.019126051932856308,0.020521128662076414,0.011880653435938976,0.01539084649655731,0.009360514828315557,0.014175779667881734
58,train,41410,"Popish glorying in antiquity turned to their shame Whereby is showed, how they wrong, villifie, and disgrace, that whereunto they pretend to carry greateste reverence: and are most guilty of that which they vpbraide unto others. Collected and proved out of themselves, for the singular profit both of pastors and professors. By William Guild, minister at King Edward.","Guild, William, 1586-1657.",1627,English,1600-1629,10,0.050712388312001935,0.029316590195604928,0.040425018111567255,0.0215406906544313,0.020284955324800773,0.02513885534894953,0.0077758995411736295,0.016783385655638736,0.005602511470659262,0.008186428398937455
59,test,4258,"The reasons for which the most illustrious and most potent prince, and lord, Lord Gustavus Adolphus, King of the Svvethens, Goths and Vandals, great Prince of Finland, Duke of Esthonia and Carelia, and Lord of Ingria, was at length forced to march with an army into Germany",,1630,English,1630-1641,8,0.07022076092062002,0.034523250352278066,0.028417097228745893,0.03287928604978863,0.011272898074213247,0.020197275716298733,0.006575857209957727,0.0030530765617660877,0.011507750117426023,0.007984969469234382
60,train,1447,"Certain English verses penned by David Gwyn, who for the space of eleven years and ten months was in most grievous servitude in the galleys under the King of Spain, and now lately by the wonderful providence of God, delivered from captivity, to the overthrow of many of the Spaniards, and the great rejoicing of all true hearted English men. Presented to the Queens most excellent Majesty in the Park at Saint James on Sunday the xviii. of August 1588. by David Gwyn, as follows","Gwyn, David, fl. 1588.",1588,English,1550-1599,7,0.05459571527297857,0.04630269523151347,0.020041465100207326,0.04077401520387008,0.015894955079474776,0.00967519004837595,0.0055286800276434,0.00691085003455425,0.002073255010366275,0.00414651002073255
61,test,1447,"Certain English verses penned by David Gwyn, who for the space of eleven years and ten months was in most grievous servitude in the galleys under the King of Spain, and now lately by the wonderful providence of God, delivered from captivity, to the overthrow of many of the Spaniards, and the great rejoicing of all true hearted English men. Presented to the Queens most excellent Majesty in the Park at Saint James on Sunday the xviii. of August 1588. by David Gwyn, as follows","Gwyn, David, fl. 1588.",1588,English,1550-1599,7,0.05459571527297857,0.04630269523151347,0.020041465100207326,0.04077401520387008,0.015894955079474776,0.00967519004837595,0.0055286800276434,0.00691085003455425,0.002073255010366275,0.00414651002073255
62,train,35301,"A description of the Church of Christ, with her peculiar privileges, and also of her commons, and entercommoners With some oppositions and answers of defense, for the maintenance of the truth which she professes: against certain Anabaptisticall and erroneous opinions, very hurtful and dangerous to weak Christians. Maintained and practiced by one Master John Smith, sometimes a preacher in Lincolneshire, and a company of English people with him now at Amsterdam in Holland. Whom he has there with himself rebaptised. By I.H.","Etherington, John, fl. 1641-1645.",1610,English,1600-1629,10,0.05555083425398714,0.055352539588113654,0.03614628480779582,0.02280388657545112,0.015438656128721567,0.020452678394379763,0.009858077674853404,0.01603354012634203,0.009348177105464435,0.010792895385399848
63,test,18201,"A touchestone for this time present expressly declaring such ruins, enormities, and abuses as trouble the Church of God and our Christian common wealth at this day. Whereunto is annexed a perfect rule to be observed of all parents and scholemaisters, in the trayning up of their scholars and children in learning. Newly set forth by E.H.","Hake, Edward, fl. 1560-1604.; Erasmus, Desiderius, d. 1536. De pueris ad virtutem instituendis.",1574,English,1550-1599,9,0.0476896873798143,0.04104170100543926,0.0373056425471128,0.030492830064282182,0.017306741387835833,0.01785616174935443,0.008351189495082689,0.01263666831492775,0.008461073567386408,0.013350914784901928
64,test,52616,"Contemplations, the fifth volume. By Ios. Hall D. of D.; Contemplations upon the principal passages of the Holy Story. Vol. 5","Hall, Joseph, 1574-1656.",1620,English,1600-1629,10,0.05222745932796108,0.023243880188535807,0.041698342709442,0.029762809791698343,0.01647787745172571,0.017694237494298312,0.015128478029496732,0.014387258628554053,0.011422381024783337,0.009635852212254829
65,test,6209,"A sermon preached at the happily-restored and reedified chapel of the Right Honorable the Earl of Exceter in his house, of S. John's On Saint Stephens day. 1623 By Ios. Hall, Deane of Worcester.","Hall, Joseph, 1574-1656.",1624,English,1600-1629,8,0.07440811724915446,0.029473345144145596,0.052826542116282814,0.019809953293606058,0.02222580125624094,0.013689805121597681,0.011435013689805122,0.015783540022547914,0.013850861652440007,0.007569656949589306
66,train,10496,"A sermon preached at Brocket Hall, before the right worshipful, Sir John Brocket, and other gentlemen there assembled for the trayning of soldiers; Sermon preached at Brocket Hall, before the right worshipful, Sir John Brocket, and other gentlemen there assembled for the trayning of soldiers.","Harris, Edward, fl.1587-1590.",1588,English,1550-1599,9,0.0702172256097561,0.03715701219512195,0.046684451219512195,0.025819359756097563,0.017816310975609758,0.01953125,0.007145579268292683,0.008860518292682928,0.006288109756097561,0.009241615853658536
67,test,6346,Peter's enlargement upon the prayers of the Church. By Master Harris,"Harris, Robert, 1581-1658.",1624,English,1600-1629,8,0.04538291837377875,0.039237314843996215,0.019067128900094547,0.019855026788528206,0.018279231011660887,0.009927513394264103,0.011345729593444688,0.015285219035612984,0.00882445635045698,0.008666876772770248
68,train,6346,Peter's enlargement upon the prayers of the Church. By Master Harris,"Harris, Robert, 1581-1658.",1624,English,1600-1629,8,0.04538291837377875,0.039237314843996215,0.019067128900094547,0.019855026788528206,0.018279231011660887,0.009927513394264103,0.011345729593444688,0.015285219035612984,0.00882445635045698,0.008666876772770248
69,train,14740,"An exhortacion to the Scotts to conform them selfs to the honorable, expedie[n]t, and godly union, between the two realms of England and Scotland.","Harrison, James, fl. 1547.",1547,English,1470-1549,9,0.05359565807327002,0.04694708276797829,0.04559023066485753,0.02985074626865672,0.01865671641791045,0.01187245590230665,0.009362279511533244,0.007734056987788332,0.007598371777476256,0.011668928086838535
70,train,100663,"A discovery of the fraudulent practices of John Darrel Bacheler of Arts in his proceedings concerning the pretended possession and dispossession of William Summers at Nottingham: of Thomas Darling, the boy of Burton at Caldwall: and of Katherine Wright at Mansfield, & Whittington: and of his dealings with one Mary Couper at Nottingham, detecting in some sort the deceitful trade in these latter days of casting out devils.; Discovery of the fraudulent practices of John Darrel","Harsnett, Samuel, 1561-1631.",1599,English,1550-1599,11,0.046819586143866165,0.03104417710578862,0.030169973078489613,0.02623605495564408,0.020613333598243643,0.029961356208338716,0.011593137498385702,0.006636003298133376,0.010669262787717433,0.009189076423313432
71,test,6071,"A godly new short treatise instructyng every parson, how they should trade their lives in ye imytacyon of virtue, and ye showing of vice [et] declaryng also what benefyte man has received by christ, through theiffusyon of his most precious blowde.","Heart, Henry, fl. 1549.",1548,English,1470-1549,8,0.05369790808762971,0.04101465985834294,0.040026354801515396,0.019766101136550814,0.025201778949102287,0.013177400757700544,0.010047768077746664,0.014495140833470596,0.005270960303080217,0.011200790644045461
72,train,289429,"Klinike, or The diet of the diseased^ Divided into three books. Wherein is set down at length the whole matter and nature of diet for those in health, but especially for the sick; the air, and other elements; meat and drink, with diverse other things; various controversies concerning this subject are discussed: besides many pleasant practical and historical relations, both of the authors own and other men's, &c. as by the argument of each book, the contents of the chapters, and a large table, may easily appear. Colellected [sic] as well out of the writings of ancient philosophers, Greek, Latin, and Arabian, and other modern writers; as out of diverse other authors. Newly published by James Heart, Doctor in Physic.","Heart, James, of Northampton.",1633,English,1630-1641,12,0.055187973561737075,0.047006346979742875,0.04064554692169755,0.02243728168220876,0.022105594118073862,0.011495047144550132,0.014822288022278349,0.013440256505049597,0.012002943727131697,0.011277377180586603
73,train,52832,[The image of both churches after reulacion of saint Johan the euangelyst],"Bale, John, 1495-1563.",1545,English,1470-1549,10,0.07501135675348274,0.043363870381586914,0.041717141126589946,0.01839794064203513,0.02224030890369473,0.013628104179285281,0.008328285887341006,0.013741671714112658,0.004031647486371896,0.00813900666262871
74,train,161614,"The image of both Churches after the most wonderful and heavenly Revelation of saint John the Evangelist, containing a very fruitful exposition or paraphrase upon the same. Wherein it is conferred with the other scriptures, and most auctorised histories. Compyled by John Bale an exyle also in this life, for the faithful testimony of Jesus.","Bale, John, 1495-1563.",1570,English,1550-1599,11,0.05761877065105746,0.04309651391587362,0.04002128528469068,0.01711485391117106,0.02065415124927296,0.011595530090214957,0.007920105931416833,0.011317088866063583,0.006552650141695645,0.008192359572809286
75,test,805,"A health to all good-fellowes: or, The good companions arithmaticke To the tune of, To drive the cold winter away.",,1637,English,1630-1641,6,0.02236024844720497,0.03229813664596273,0.0037267080745341614,0.02981366459627329,0.009937888198757764,0.02236024844720497,0.013664596273291927,0.009937888198757764,0.006211180124223603,0.018633540372670808
76,train,251489,"A Postill, or, Exposition of the Gospels that are usually red in the churches of God, upon the Sundays and feast days of Saints written by Nicholas Hemminge a Dane, a Preacher of the Gospel, in the University of Hafnie ; and translated into English by Arthur Golding. ; before which Postill is set a warning of the same Nicholas Heminge too the Ministers of Gods word, concerning the co[n]tinuall agreement of Christ's Church in the doctrine and true worshipping of God ...","Hemmingsen, Niels, 1513-1600.; Golding, Arthur, 1536-1606.",1569,English,1550-1599,12,0.07024959342158106,0.03717061183590535,0.04391444556223135,0.0036621880082230236,0.017591226654048487,0.022863823069796296,0.010346376978714775,0.02031500383714596,0.008807542278191095,0.012028359093240659
